id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,response_body,created_at,minute
133,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,94.2307692308,724.0366884444,64.39,"{'HRV': {'HRV_S': {'0': 977084.061192876}, 'HRV_AI': {'0': 49.0654585136}, 'HRV_Ca': {'0': 0.516013803}, 'HRV_Cd': {'0': 0.483986197}, 'HRV_GI': {'0': 49.5864796836}, 'HRV_HF': {'0': 0.0506258383}, 'HRV_LF': {'0': 0.0560545559}, 'HRV_PI': {'0': 46.6019417476}, 'HRV_SI': {'0': 50.1563956428}, 'HRV_C1a': {'0': 0.550400403}, 'HRV_C1d': {'0': 0.449599597}, 'HRV_C2a': {'0': 0.4911100381}, 'HRV_C2d': {'0': 0.5088899619}, 'HRV_CSI': {'0': 1.1750879589}, 'HRV_CVI': {'0': 6.6969020388}, 'HRV_HFn': {'0': 0.466798493}, 'HRV_HTI': {'0': 3.3548387097}, 'HRV_LFn': {'0': 0.5168542999}, 'HRV_PAS': {'0': 0.32}, 'HRV_PIP': {'0': 0.6826923077}, 'HRV_PSS': {'0': 0.9027777778}, 'HRV_SD1': {'0': 514.4650068659}, 'HRV_SD2': {'0': 604.5416348237}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0017729086}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5931756831}, 'HRV_CVNN': {'0': 0.3679480182}, 'HRV_CVSD': {'0': 0.4747182928}, 'HRV_IALS': {'0': 0.6990291262}, 'HRV_LFHF': {'0': 1.1072321518}, 'HRV_LnHF': {'0': -2.983293194}, 'HRV_SD1a': {'0': 381.6835769865}, 'HRV_SD1d': {'0': 344.9666082164}, 'HRV_SD2a': {'0': 423.6582048182}, 'HRV_SD2d': {'0': 431.2589868345}, 'HRV_SDNN': {'0': 561.1914869176}, 'HRV_SDSD': {'0': 727.5633900761}, 'HRV_TINN': {'0': 2360}, 'HRV_IQRNN': {'0': 525}, 'HRV_MCVNN': {'0': 0.2676916667}, 'HRV_MadNN': {'0': 385.476}, 'HRV_RMSSD': {'0': 724.0366884444}, 'HRV_SDNNa': {'0': 403.2174521589}, 'HRV_SDNNd': {'0': 390.5036968518}, 'HRV_pNN20': {'0': 96.1538461538}, 'HRV_pNN50': {'0': 94.2307692308}, 'HRV_MeanNN': {'0': 1525.1923076923}, 'HRV_SD1SD2': {'0': 0.8510001251}, 'HRV_SampEn': {'0': 1.3391475827}, 'HRV_MedianNN': {'0': 1440}, 'HRV_CSI_Modified': {'0': 2841.5583828468}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 64.39, 'message': ''}",2021-05-26 11:43:10.526111+00:00,10
134,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,87.0,717.8812822142,64.55,"{'HRV': {'HRV_S': {'0': 1256272.6444685934}, 'HRV_AI': {'0': 49.4372079401}, 'HRV_Ca': {'0': 0.4509795031}, 'HRV_Cd': {'0': 0.5490204969}, 'HRV_GI': {'0': 49.6312684366}, 'HRV_HF': {'0': 0.0274585368}, 'HRV_LF': {'0': 0.0827198923}, 'HRV_PI': {'0': 47.9166666667}, 'HRV_SI': {'0': 49.9296968261}, 'HRV_C1a': {'0': 0.5000392003}, 'HRV_C1d': {'0': 0.4999607997}, 'HRV_C2a': {'0': 0.430191546}, 'HRV_C2d': {'0': 0.569808454}, 'HRV_CSI': {'0': 1.5362553376}, 'HRV_CVI': {'0': 6.806054013}, 'HRV_HFn': {'0': 0.2443468873}, 'HRV_HTI': {'0': 4.7619047619}, 'HRV_LFn': {'0': 0.7361043426}, 'HRV_PAS': {'0': 0.2222222222}, 'HRV_PIP': {'0': 0.62}, 'HRV_PSS': {'0': 0.8666666667}, 'HRV_SD1': {'0': 510.1939599078}, 'HRV_SD2': {'0': 783.7881940994}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0021967975}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5523565444}, 'HRV_CVNN': {'0': 0.4202011021}, 'HRV_CVSD': {'0': 0.4528076714}, 'HRV_IALS': {'0': 0.625}, 'HRV_LFHF': {'0': 3.0125382431}, 'HRV_LnHF': {'0': -3.5950781635}, 'HRV_SD1a': {'0': 360.7814647486}, 'HRV_SD1d': {'0': 360.7531803642}, 'HRV_SD2a': {'0': 514.0787513365}, 'HRV_SD2d': {'0': 591.6476744093}, 'HRV_SDNN': {'0': 666.1868273156}, 'HRV_SDSD': {'0': 721.5232175425}, 'HRV_TINN': {'0': 2500}, 'HRV_IQRNN': {'0': 1115}, 'HRV_MCVNN': {'0': 0.5456791667}, 'HRV_MadNN': {'0': 785.778}, 'HRV_RMSSD': {'0': 717.8812822142}, 'HRV_SDNNa': {'0': 444.0947128045}, 'HRV_SDNNd': {'0': 489.9948100627}, 'HRV_pNN20': {'0': 93}, 'HRV_pNN50': {'0': 87}, 'HRV_MeanNN': {'0': 1585.4}, 'HRV_SD1SD2': {'0': 0.6509334585}, 'HRV_SampEn': {'0': 1.7657839828}, 'HRV_MedianNN': {'0': 1440}, 'HRV_CSI_Modified': {'0': 4816.3951868079}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 64.55, 'message': ''}",2021-05-26 11:44:11.193304+00:00,11
135,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,90.5982905983,620.8531393894,60.88,"{'HRV': {'HRV_S': {'0': 794866.3288251461}, 'HRV_AI': {'0': 49.4108273834}, 'HRV_Ca': {'0': 0.4987963818}, 'HRV_Cd': {'0': 0.5012036182}, 'HRV_GI': {'0': 49.6112550907}, 'HRV_HF': {'0': 0.0261019443}, 'HRV_LF': {'0': 0.0150486921}, 'HRV_PI': {'0': 49.5495495495}, 'HRV_SI': {'0': 50.1913098121}, 'HRV_C1a': {'0': 0.511660986}, 'HRV_C1d': {'0': 0.488339014}, 'HRV_C2a': {'0': 0.4912017096}, 'HRV_C2d': {'0': 0.5087982904}, 'HRV_CSI': {'0': 1.3015207067}, 'HRV_CVI': {'0': 6.6072642103}, 'HRV_HFn': {'0': 0.6082084469}, 'HRV_HTI': {'0': 4.875}, 'HRV_LFn': {'0': 0.3506536343}, 'HRV_PAS': {'0': 0.3461538462}, 'HRV_PIP': {'0': 0.7521367521}, 'HRV_PSS': {'0': 0.9880952381}, 'HRV_SD1': {'0': 440.9065725266}, 'HRV_SD2': {'0': 573.8490338436}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0017654797}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7787448173}, 'HRV_CVNN': {'0': 0.3764379733}, 'HRV_CVSD': {'0': 0.4579486654}, 'HRV_IALS': {'0': 0.7567567568}, 'HRV_LFHF': {'0': 0.5765352916}, 'HRV_LnHF': {'0': -3.645745474}, 'HRV_SD1a': {'0': 315.3879598485}, 'HRV_SD1d': {'0': 308.1162965082}, 'HRV_SD2a': {'0': 402.1865934173}, 'HRV_SD2d': {'0': 409.3270791416}, 'HRV_SDNN': {'0': 510.3469344633}, 'HRV_SDSD': {'0': 623.5360546066}, 'HRV_TINN': {'0': 2500}, 'HRV_IQRNN': {'0': 400}, 'HRV_MCVNN': {'0': 0.2212835821}, 'HRV_MadNN': {'0': 296.52}, 'HRV_RMSSD': {'0': 620.8531393894}, 'HRV_SDNNa': {'0': 361.4025602718}, 'HRV_SDNNd': {'0': 362.2735912901}, 'HRV_pNN20': {'0': 94.0170940171}, 'HRV_pNN50': {'0': 90.5982905983}, 'HRV_MeanNN': {'0': 1355.7264957265}, 'HRV_SD1SD2': {'0': 0.7683319942}, 'HRV_SampEn': {'0': 1.5618098634}, 'HRV_MedianNN': {'0': 1340}, 'HRV_CSI_Modified': {'0': 2987.5056001649}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 60.88, 'message': ''}",2021-05-26 11:45:08.575742+00:00,12
136,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,89.1666666667,537.9606683321,62.63,"{'HRV': {'HRV_S': {'0': 549019.5801424193}, 'HRV_AI': {'0': 52.0624789777}, 'HRV_Ca': {'0': 0.5021911545}, 'HRV_Cd': {'0': 0.4978088455}, 'HRV_GI': {'0': 51.3634513635}, 'HRV_HF': {'0': 0.0399137637}, 'HRV_LF': {'0': 0.0341871139}, 'HRV_PI': {'0': 51.7543859649}, 'HRV_SI': {'0': 50.9626651866}, 'HRV_C1a': {'0': 0.4561250682}, 'HRV_C1d': {'0': 0.5438749318}, 'HRV_C2a': {'0': 0.5342972199}, 'HRV_C2d': {'0': 0.4657027801}, 'HRV_CSI': {'0': 1.1980978189}, 'HRV_CVI': {'0': 6.4465579433}, 'HRV_HFn': {'0': 0.5221431069}, 'HRV_HTI': {'0': 4.1379310345}, 'HRV_LFn': {'0': 0.4472283297}, 'HRV_PAS': {'0': 0.2580645161}, 'HRV_PIP': {'0': 0.6583333333}, 'HRV_PSS': {'0': 0.92}, 'HRV_SD1': {'0': 381.9203868386}, 'HRV_SD2': {'0': 457.5779824544}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0023413145}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7340587425}, 'HRV_CVNN': {'0': 0.3196364644}, 'HRV_CVSD': {'0': 0.4028662019}, 'HRV_IALS': {'0': 0.6578947368}, 'HRV_LFHF': {'0': 0.8565244351}, 'HRV_LnHF': {'0': -3.2210340602}, 'HRV_SD1a': {'0': 257.9942188289}, 'HRV_SD1d': {'0': 281.7198993591}, 'HRV_SD2a': {'0': 334.4695426328}, 'HRV_SD2d': {'0': 312.262285712}, 'HRV_SDNN': {'0': 426.8212255071}, 'HRV_SDSD': {'0': 540.1169908139}, 'HRV_TINN': {'0': 2380}, 'HRV_IQRNN': {'0': 460}, 'HRV_MCVNN': {'0': 0.2603038168}, 'HRV_MadNN': {'0': 340.998}, 'HRV_RMSSD': {'0': 537.9606683321}, 'HRV_SDNNa': {'0': 298.6895477734}, 'HRV_SDNNd': {'0': 297.3834534511}, 'HRV_pNN20': {'0': 91.6666666667}, 'HRV_pNN50': {'0': 89.1666666667}, 'HRV_MeanNN': {'0': 1335.3333333333}, 'HRV_SD1SD2': {'0': 0.8346563897}, 'HRV_SampEn': {'0': 1.6959115104}, 'HRV_MedianNN': {'0': 1310}, 'HRV_CSI_Modified': {'0': 2192.8927309718}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 62.63, 'message': ''}",2021-05-26 11:46:07.501273+00:00,13
137,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,95.7983193277,717.3822468779,60.57,"{'HRV': {'HRV_S': {'0': 781777.2372926084}, 'HRV_AI': {'0': 50.2998030566}, 'HRV_Ca': {'0': 0.469320237}, 'HRV_Cd': {'0': 0.530679763}, 'HRV_GI': {'0': 50.0600240096}, 'HRV_HF': {'0': 0.1018061539}, 'HRV_LF': {'0': 0.0280806138}, 'HRV_PI': {'0': 49.1525423729}, 'HRV_SI': {'0': 50.0482895643}, 'HRV_C1a': {'0': 0.4862005823}, 'HRV_C1d': {'0': 0.5137994177}, 'HRV_C2a': {'0': 0.4509612194}, 'HRV_C2d': {'0': 0.5490387806}, 'HRV_CSI': {'0': 0.9588841423}, 'HRV_CVI': {'0': 6.6000531311}, 'HRV_HFn': {'0': 0.7578675922}, 'HRV_HTI': {'0': 3.8387096774}, 'HRV_LFn': {'0': 0.209038318}, 'HRV_PAS': {'0': 0.3846153846}, 'HRV_PIP': {'0': 0.731092437}, 'HRV_PSS': {'0': 0.9545454545}, 'HRV_SD1': {'0': 509.4288143938}, 'HRV_SD2': {'0': 488.4832117708}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0044456077}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7585302696}, 'HRV_CVNN': {'0': 0.3819109275}, 'HRV_CVSD': {'0': 0.535830325}, 'HRV_IALS': {'0': 0.7457627119}, 'HRV_LFHF': {'0': 0.2758243263}, 'HRV_LnHF': {'0': -2.2846847263}, 'HRV_SD1a': {'0': 355.2151147935}, 'HRV_SD1d': {'0': 365.1577343288}, 'HRV_SD2a': {'0': 328.0342876293}, 'HRV_SD2d': {'0': 361.9521436896}, 'HRV_SDNN': {'0': 511.3113358352}, 'HRV_SDSD': {'0': 720.4411383793}, 'HRV_TINN': {'0': 2400}, 'HRV_IQRNN': {'0': 540}, 'HRV_MCVNN': {'0': 0.2876686567}, 'HRV_MadNN': {'0': 385.476}, 'HRV_RMSSD': {'0': 717.3822468779}, 'HRV_SDNNa': {'0': 341.8949192648}, 'HRV_SDNNd': {'0': 363.5584720933}, 'HRV_pNN20': {'0': 96.6386554622}, 'HRV_pNN50': {'0': 95.7983193277}, 'HRV_MeanNN': {'0': 1338.8235294118}, 'HRV_SD1SD2': {'0': 1.0428788587}, 'HRV_SampEn': {'0': 1.5520058633}, 'HRV_MedianNN': {'0': 1340}, 'HRV_CSI_Modified': {'0': 1873.5952222561}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 60.57, 'message': ''}",2021-05-26 11:47:07.627275+00:00,14
138,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,94.7368421053,590.4010936028,59.89,"{'HRV': {'HRV_S': {'0': 647300.0572465858}, 'HRV_AI': {'0': 50.7728098321}, 'HRV_Ca': {'0': 0.510568226}, 'HRV_Cd': {'0': 0.489431774}, 'HRV_GI': {'0': 50.2677888294}, 'HRV_HF': {'0': 0.0552725452}, 'HRV_LF': {'0': 0.048151634}, 'HRV_PI': {'0': 52.2123893805}, 'HRV_SI': {'0': 49.7974982818}, 'HRV_C1a': {'0': 0.4543017304}, 'HRV_C1d': {'0': 0.5456982696}, 'HRV_C2a': {'0': 0.5515489979}, 'HRV_C2d': {'0': 0.4484510021}, 'HRV_CSI': {'0': 1.1717600603}, 'HRV_CVI': {'0': 6.5180757554}, 'HRV_HFn': {'0': 0.5229295892}, 'HRV_HTI': {'0': 3.6774193548}, 'HRV_LFn': {'0': 0.4555591586}, 'HRV_PAS': {'0': 0.1379310345}, 'HRV_PIP': {'0': 0.6929824561}, 'HRV_PSS': {'0': 0.95}, 'HRV_SD1': {'0': 419.3325169811}, 'HRV_SD2': {'0': 491.357095396}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0022736936}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7415850281}, 'HRV_CVNN': {'0': 0.3277628089}, 'HRV_CVSD': {'0': 0.4243740521}, 'HRV_IALS': {'0': 0.7079646018}, 'HRV_LFHF': {'0': 0.8711673007}, 'HRV_LnHF': {'0': -2.8954789632}, 'HRV_SD1a': {'0': 282.6406097604}, 'HRV_SD1d': {'0': 309.7694995592}, 'HRV_SD2a': {'0': 364.9129549743}, 'HRV_SD2d': {'0': 329.0445721903}, 'HRV_SDNN': {'0': 455.9928200624}, 'HRV_SDSD': {'0': 593.0257326588}, 'HRV_TINN': {'0': 2500}, 'HRV_IQRNN': {'0': 420}, 'HRV_MCVNN': {'0': 0.2056160584}, 'HRV_MadNN': {'0': 281.694}, 'HRV_RMSSD': {'0': 590.4010936028}, 'HRV_SDNNa': {'0': 326.3795175817}, 'HRV_SDNNd': {'0': 319.5524005113}, 'HRV_pNN20': {'0': 99.1228070175}, 'HRV_pNN50': {'0': 94.7368421053}, 'HRV_MeanNN': {'0': 1391.2280701754}, 'HRV_SD1SD2': {'0': 0.8534170381}, 'HRV_SampEn': {'0': 1.431189681}, 'HRV_MedianNN': {'0': 1370}, 'HRV_CSI_Modified': {'0': 2303.0104789782}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 59.89, 'message': ''}",2021-05-26 11:48:07.556258+00:00,15
139,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,89.5238095238,706.7694651887,62.28,"{'HRV': {'HRV_S': {'0': 1100702.3273378382}, 'HRV_AI': {'0': 50.5820254344}, 'HRV_Ca': {'0': 0.425664051}, 'HRV_Cd': {'0': 0.574335949}, 'HRV_GI': {'0': 50.2382573179}, 'HRV_HF': {'0': 0.0143284784}, 'HRV_LF': {'0': 0.0535962687}, 'HRV_PI': {'0': 50.4854368932}, 'HRV_SI': {'0': 49.7333950432}, 'HRV_C1a': {'0': 0.4629338754}, 'HRV_C1d': {'0': 0.5370661246}, 'HRV_C2a': {'0': 0.4063552916}, 'HRV_C2d': {'0': 0.5936447084}, 'HRV_CSI': {'0': 1.3893275209}, 'HRV_CVI': {'0': 6.7486399947}, 'HRV_HFn': {'0': 0.2087528856}, 'HRV_HTI': {'0': 4.0384615385}, 'HRV_LFn': {'0': 0.7808488427}, 'HRV_PAS': {'0': 0.2592592593}, 'HRV_PIP': {'0': 0.6476190476}, 'HRV_PSS': {'0': 0.8823529412}, 'HRV_SD1': {'0': 502.1780046155}, 'HRV_SD2': {'0': 697.6897222039}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0007137214}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6825294525}, 'HRV_CVNN': {'0': 0.4012214609}, 'HRV_CVSD': {'0': 0.4683842076}, 'HRV_IALS': {'0': 0.6601941748}, 'HRV_LFHF': {'0': 3.7405415523}, 'HRV_LnHF': {'0': -4.2455062285}, 'HRV_SD1a': {'0': 341.6805980268}, 'HRV_SD1d': {'0': 368.0227937221}, 'HRV_SD2a': {'0': 444.7493122241}, 'HRV_SD2d': {'0': 537.5583668265}, 'HRV_SDNN': {'0': 605.4240786575}, 'HRV_SDSD': {'0': 710.1869448528}, 'HRV_TINN': {'0': 2320}, 'HRV_IQRNN': {'0': 760}, 'HRV_MCVNN': {'0': 0.3758704225}, 'HRV_MadNN': {'0': 533.736}, 'HRV_RMSSD': {'0': 706.7694651887}, 'HRV_SDNNa': {'0': 396.5775975719}, 'HRV_SDNNd': {'0': 460.6570169031}, 'HRV_pNN20': {'0': 93.3333333333}, 'HRV_pNN50': {'0': 89.5238095238}, 'HRV_MeanNN': {'0': 1508.9523809524}, 'HRV_SD1SD2': {'0': 0.719772685}, 'HRV_SampEn': {'0': 1.645155995}, 'HRV_MedianNN': {'0': 1420}, 'HRV_CSI_Modified': {'0': 3877.2781284332}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 62.28, 'message': ''}",2021-05-26 11:49:07.840043+00:00,16
140,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,93.6936936937,761.1331265709,63.53,"{'HRV': {'HRV_S': {'0': 823006.7040450671}, 'HRV_AI': {'0': 50.2928032523}, 'HRV_Ca': {'0': 0.4988231967}, 'HRV_Cd': {'0': 0.5011768033}, 'HRV_GI': {'0': 49.9106611078}, 'HRV_HF': {'0': 0.1064366177}, 'HRV_LF': {'0': 0.06067821}, 'HRV_PI': {'0': 47.2727272727}, 'HRV_SI': {'0': 49.7468001436}, 'HRV_C1a': {'0': 0.4850797796}, 'HRV_C1d': {'0': 0.5149202204}, 'HRV_C2a': {'0': 0.5159352339}, 'HRV_C2d': {'0': 0.4840647661}, 'HRV_CSI': {'0': 0.8961835188}, 'HRV_CVI': {'0': 6.6223734829}, 'HRV_HFn': {'0': 0.6271426369}, 'HRV_HTI': {'0': 4.1111111111}, 'HRV_LFn': {'0': 0.3575263238}, 'HRV_PAS': {'0': 0.2307692308}, 'HRV_PIP': {'0': 0.7117117117}, 'HRV_PSS': {'0': 0.95}, 'HRV_SD1': {'0': 540.6650215749}, 'HRV_SD2': {'0': 484.5350815001}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0026019344}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7521796759}, 'HRV_CVNN': {'0': 0.3613950845}, 'HRV_CVSD': {'0': 0.5333024684}, 'HRV_IALS': {'0': 0.7272727273}, 'HRV_LFHF': {'0': 0.5700877324}, 'HRV_LnHF': {'0': -2.2402056097}, 'HRV_SD1a': {'0': 376.5609713414}, 'HRV_SD1d': {'0': 387.9704897507}, 'HRV_SD2a': {'0': 348.0349193727}, 'HRV_SD2d': {'0': 337.1141351258}, 'HRV_SDNN': {'0': 515.785669319}, 'HRV_SDSD': {'0': 764.615806212}, 'HRV_TINN': {'0': 2320}, 'HRV_IQRNN': {'0': 540}, 'HRV_MCVNN': {'0': 0.3270441176}, 'HRV_MadNN': {'0': 444.78}, 'HRV_RMSSD': {'0': 761.1331265709}, 'HRV_SDNNa': {'0': 362.5785916462}, 'HRV_SDNNd': {'0': 363.432965634}, 'HRV_pNN20': {'0': 96.3963963964}, 'HRV_pNN50': {'0': 93.6936936937}, 'HRV_MeanNN': {'0': 1427.2072072072}, 'HRV_SD1SD2': {'0': 1.1158428816}, 'HRV_SampEn': {'0': 1.9021075264}, 'HRV_MedianNN': {'0': 1360}, 'HRV_CSI_Modified': {'0': 1736.9294171866}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 63.53, 'message': ''}",2021-05-26 11:50:07.766774+00:00,17
141,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,92.4242424242,542.1669836572,58.77,"{'HRV': {'HRV_S': {'0': 515006.6575580524}, 'HRV_AI': {'0': 50.7606877071}, 'HRV_Ca': {'0': 0.5307004782}, 'HRV_Cd': {'0': 0.4692995218}, 'HRV_GI': {'0': 50.0897021887}, 'HRV_HF': {'0': 0.1093570938}, 'HRV_LF': {'0': 0.0591396885}, 'HRV_PI': {'0': 55.8139534884}, 'HRV_SI': {'0': 49.3270562}, 'HRV_C1a': {'0': 0.4393509718}, 'HRV_C1d': {'0': 0.5606490282}, 'HRV_C2a': {'0': 0.6052607642}, 'HRV_C2d': {'0': 0.3947392358}, 'HRV_CSI': {'0': 1.1068779862}, 'HRV_CVI': {'0': 6.4187829532}, 'HRV_HFn': {'0': 0.6128582645}, 'HRV_HTI': {'0': 4.5517241379}, 'HRV_LFn': {'0': 0.3314302311}, 'HRV_PAS': {'0': 0.3548387097}, 'HRV_PIP': {'0': 0.696969697}, 'HRV_PSS': {'0': 0.9120879121}, 'HRV_SD1': {'0': 384.8412443119}, 'HRV_SD2': {'0': 425.9723014988}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0099410395}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.8318559571}, 'HRV_CVNN': {'0': 0.3342535035}, 'HRV_CVSD': {'0': 0.4472877615}, 'HRV_IALS': {'0': 0.7054263566}, 'HRV_LFHF': {'0': 0.540794259}, 'HRV_LnHF': {'0': -2.2131366612}, 'HRV_SD1a': {'0': 255.0867122553}, 'HRV_SD1d': {'0': 288.1559406881}, 'HRV_SD2a': {'0': 331.4000894439}, 'HRV_SD2d': {'0': 267.6310564204}, 'HRV_SDNN': {'0': 405.1557617785}, 'HRV_SDSD': {'0': 544.2477070665}, 'HRV_TINN': {'0': 2200}, 'HRV_IQRNN': {'0': 560}, 'HRV_MCVNN': {'0': 0.3347806452}, 'HRV_MadNN': {'0': 415.128}, 'HRV_RMSSD': {'0': 542.1669836572}, 'HRV_SDNNa': {'0': 295.7154460395}, 'HRV_SDNNd': {'0': 278.0829269432}, 'HRV_pNN20': {'0': 96.9696969697}, 'HRV_pNN50': {'0': 92.4242424242}, 'HRV_MeanNN': {'0': 1212.1212121212}, 'HRV_SD1SD2': {'0': 0.9034419444}, 'HRV_SampEn': {'0': 1.7147984281}, 'HRV_MedianNN': {'0': 1240}, 'HRV_CSI_Modified': {'0': 1885.997452987}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 58.77, 'message': ''}",2021-05-26 11:51:07.688838+00:00,18
