id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,response_body,created_at,minute
142,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,90.4761904762,552.7038990273,59.79,"{'HRV': {'HRV_S': {'0': 512084.0237899806}, 'HRV_AI': {'0': 50.6987197044}, 'HRV_Ca': {'0': 0.4821906803}, 'HRV_Cd': {'0': 0.5178093197}, 'HRV_GI': {'0': 50.9867240761}, 'HRV_HF': {'0': 0.1248086686}, 'HRV_LF': {'0': 0.0428544417}, 'HRV_PI': {'0': 46.7741935484}, 'HRV_SI': {'0': 51.5958907083}, 'HRV_C1a': {'0': 0.5114023234}, 'HRV_C1d': {'0': 0.4885976766}, 'HRV_C2a': {'0': 0.4561321482}, 'HRV_C2d': {'0': 0.5438678518}, 'HRV_CSI': {'0': 1.0589076198}, 'HRV_CVI': {'0': 6.4163113367}, 'HRV_HFn': {'0': 0.6697453717}, 'HRV_HTI': {'0': 4.6666666667}, 'HRV_LFn': {'0': 0.2299645073}, 'HRV_PAS': {'0': 0.2580645161}, 'HRV_PIP': {'0': 0.6587301587}, 'HRV_PSS': {'0': 0.8915662651}, 'HRV_SD1': {'0': 392.3436610767}, 'HRV_SD2': {'0': 415.4556922923}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0186893064}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.8030658632}, 'HRV_CVNN': {'0': 0.3196125856}, 'HRV_CVSD': {'0': 0.4356355015}, 'HRV_IALS': {'0': 0.6693548387}, 'HRV_LFHF': {'0': 0.3433610996}, 'HRV_LnHF': {'0': -2.0809733659}, 'HRV_SD1a': {'0': 280.6099347562}, 'HRV_SD1d': {'0': 274.282054027}, 'HRV_SD2a': {'0': 280.5886212026}, 'HRV_SD2d': {'0': 306.3877574409}, 'HRV_SDNN': {'0': 405.5021265088}, 'HRV_SDSD': {'0': 554.8577266058}, 'HRV_TINN': {'0': 1960}, 'HRV_IQRNN': {'0': 480}, 'HRV_MCVNN': {'0': 0.2655402985}, 'HRV_MadNN': {'0': 355.824}, 'HRV_RMSSD': {'0': 552.7038990273}, 'HRV_SDNNa': {'0': 280.5992781818}, 'HRV_SDNNd': {'0': 290.7783546543}, 'HRV_pNN20': {'0': 95.2380952381}, 'HRV_pNN50': {'0': 90.4761904762}, 'HRV_MeanNN': {'0': 1268.7301587302}, 'HRV_SD1SD2': {'0': 0.9443694439}, 'HRV_SampEn': {'0': 1.7047480922}, 'HRV_MedianNN': {'0': 1340}, 'HRV_CSI_Modified': {'0': 1759.7167930215}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 59.79, 'message': ''}",2021-05-26 11:52:07.768443+00:00,19
143,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,90.4,496.5331421872,58.68,"{'HRV': {'HRV_S': {'0': 517570.3998373062}, 'HRV_AI': {'0': 50.0813697101}, 'HRV_Ca': {'0': 0.5279219974}, 'HRV_Cd': {'0': 0.4720780026}, 'HRV_GI': {'0': 49.9377851514}, 'HRV_HF': {'0': 0.0357874077}, 'HRV_LF': {'0': 0.0477758213}, 'HRV_PI': {'0': 52.8925619835}, 'HRV_SI': {'0': 49.7804215991}, 'HRV_C1a': {'0': 0.4819767366}, 'HRV_C1d': {'0': 0.5180232634}, 'HRV_C2a': {'0': 0.5540657133}, 'HRV_C2d': {'0': 0.4459342867}, 'HRV_CSI': {'0': 1.3256745199}, 'HRV_CVI': {'0': 6.4209395408}, 'HRV_HFn': {'0': 0.4133526852}, 'HRV_HTI': {'0': 4.3103448276}, 'HRV_LFn': {'0': 0.551821585}, 'HRV_PAS': {'0': 0.2903225806}, 'HRV_PIP': {'0': 0.664}, 'HRV_PSS': {'0': 0.9024390244}, 'HRV_SD1': {'0': 352.5261390743}, 'HRV_SD2': {'0': 467.3349201762}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0030151554}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.8530321444}, 'HRV_CVNN': {'0': 0.3254901914}, 'HRV_CVSD': {'0': 0.3916370695}, 'HRV_IALS': {'0': 0.6776859504}, 'HRV_LFHF': {'0': 1.3349897187}, 'HRV_LnHF': {'0': -3.3301591888}, 'HRV_SD1a': {'0': 244.7397821679}, 'HRV_SD1d': {'0': 253.726695033}, 'HRV_SD2a': {'0': 347.863507444}, 'HRV_SD2d': {'0': 312.0783680501}, 'HRV_SDNN': {'0': 412.6694842435}, 'HRV_SDSD': {'0': 498.54724697}, 'HRV_TINN': {'0': 2320}, 'HRV_IQRNN': {'0': 400}, 'HRV_MCVNN': {'0': 0.2021727273}, 'HRV_MadNN': {'0': 266.868}, 'HRV_RMSSD': {'0': 496.5331421872}, 'HRV_SDNNa': {'0': 300.754535117}, 'HRV_SDNNd': {'0': 284.4030094577}, 'HRV_pNN20': {'0': 91.2}, 'HRV_pNN50': {'0': 90.4}, 'HRV_MeanNN': {'0': 1267.84}, 'HRV_SD1SD2': {'0': 0.7543329716}, 'HRV_SampEn': {'0': 1.8572740763}, 'HRV_MedianNN': {'0': 1320}, 'HRV_CSI_Modified': {'0': 2478.135983783}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 58.68, 'message': ''}",2021-05-26 11:53:07.651447+00:00,20
144,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,90.0,822.2229824758,61.98,"{'HRV': {'HRV_S': {'0': 1411782.5054384144}, 'HRV_AI': {'0': 49.0287829129}, 'HRV_Ca': {'0': 0.5249942073}, 'HRV_Cd': {'0': 0.4750057927}, 'HRV_GI': {'0': 48.3454398709}, 'HRV_HF': {'0': 0.0299059615}, 'HRV_LF': {'0': 0.0569005685}, 'HRV_PI': {'0': 55.1282051282}, 'HRV_SI': {'0': 47.4905424109}, 'HRV_C1a': {'0': 0.4559466747}, 'HRV_C1d': {'0': 0.5440533253}, 'HRV_C2a': {'0': 0.5650438657}, 'HRV_C2d': {'0': 0.4349561343}, 'HRV_CSI': {'0': 1.3134487788}, 'HRV_CVI': {'0': 6.8567379059}, 'HRV_HFn': {'0': 0.343367933}, 'HRV_HTI': {'0': 3.8095238095}, 'HRV_LFn': {'0': 0.6533088934}, 'HRV_PAS': {'0': 0.0434782609}, 'HRV_PIP': {'0': 0.55}, 'HRV_PSS': {'0': 0.8181818182}, 'HRV_SD1': {'0': 584.9279729403}, 'HRV_SD2': {'0': 768.2729317311}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.000289435}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7253618767}, 'HRV_CVNN': {'0': 0.3476436121}, 'HRV_CVSD': {'0': 0.417425045}, 'HRV_IALS': {'0': 0.5641025641}, 'HRV_LFHF': {'0': 1.9026496962}, 'HRV_LnHF': {'0': -3.5096974378}, 'HRV_SD1a': {'0': 395.0916803698}, 'HRV_SD1d': {'0': 431.5802804364}, 'HRV_SD2a': {'0': 577.5061511493}, 'HRV_SD2d': {'0': 506.6852504419}, 'HRV_SDNN': {'0': 684.7710048724}, 'HRV_SDSD': {'0': 827.2130723436}, 'HRV_TINN': {'0': 2520}, 'HRV_IQRNN': {'0': 1240}, 'HRV_MCVNN': {'0': 0.336056}, 'HRV_MadNN': {'0': 756.126}, 'HRV_RMSSD': {'0': 822.2229824758}, 'HRV_SDNNa': {'0': 494.7781273019}, 'HRV_SDNNd': {'0': 470.6333400201}, 'HRV_pNN20': {'0': 95}, 'HRV_pNN50': {'0': 90}, 'HRV_MeanNN': {'0': 1969.75}, 'HRV_SD1SD2': {'0': 0.7613543947}, 'HRV_SampEn': {'0': 1.7346010554}, 'HRV_MedianNN': {'0': 2250}, 'HRV_CSI_Modified': {'0': 4036.3485757988}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 61.98, 'message': ''}",2021-05-26 11:54:07.558051+00:00,21
145,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,84.2696629213,703.3232801235,69.39,"{'HRV': {'HRV_S': {'0': 949806.1964048248}, 'HRV_AI': {'0': 48.7761728103}, 'HRV_Ca': {'0': 0.4798733353}, 'HRV_Cd': {'0': 0.5201266647}, 'HRV_GI': {'0': 48.3636363636}, 'HRV_HF': {'0': 0.0242366896}, 'HRV_LF': {'0': 0.0590495712}, 'HRV_PI': {'0': 48.8372093023}, 'HRV_SI': {'0': 47.7791683247}, 'HRV_C1a': {'0': 0.523643247}, 'HRV_C1d': {'0': 0.476356753}, 'HRV_C2a': {'0': 0.4499191795}, 'HRV_C2d': {'0': 0.5500808205}, 'HRV_CSI': {'0': 1.2091407832}, 'HRV_CVI': {'0': 6.6846051085}, 'HRV_HFn': {'0': 0.2902124403}, 'HRV_HTI': {'0': 4.0454545455}, 'HRV_LFn': {'0': 0.7070652164}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.6292134831}, 'HRV_PSS': {'0': 0.9090909091}, 'HRV_SD1': {'0': 500.0392879026}, 'HRV_SD2': {'0': 604.6178962105}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0002273527}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6126511762}, 'HRV_CVNN': {'0': 0.3136991781}, 'HRV_CVSD': {'0': 0.3949260059}, 'HRV_IALS': {'0': 0.6395348837}, 'HRV_LFHF': {'0': 2.436371148}, 'HRV_LnHF': {'0': -3.7198876956}, 'HRV_SD1a': {'0': 361.9423971443}, 'HRV_SD1d': {'0': 345.2135770695}, 'HRV_SD2a': {'0': 405.5535910438}, 'HRV_SD2d': {'0': 448.4295766444}, 'HRV_SDNN': {'0': 558.666513896}, 'HRV_SDSD': {'0': 707.1623426713}, 'HRV_TINN': {'0': 2380}, 'HRV_IQRNN': {'0': 720}, 'HRV_MCVNN': {'0': 0.3584307692}, 'HRV_MadNN': {'0': 652.344}, 'HRV_RMSSD': {'0': 703.3232801235}, 'HRV_SDNNa': {'0': 384.3670212564}, 'HRV_SDNNd': {'0': 400.1634035007}, 'HRV_pNN20': {'0': 93.2584269663}, 'HRV_pNN50': {'0': 84.2696629213}, 'HRV_MeanNN': {'0': 1780.8988764045}, 'HRV_SD1SD2': {'0': 0.8270335546}, 'HRV_SampEn': {'0': 1.01554569}, 'HRV_MedianNN': {'0': 1820}, 'HRV_CSI_Modified': {'0': 2924.2726262673}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 69.39, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 11:55:07.866954+00:00,22
146,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,95.2380952381,789.7273141846,63.94,"{'HRV': {'HRV_S': {'0': 1155780.4797579972}, 'HRV_AI': {'0': 51.5446766517}, 'HRV_Ca': {'0': 0.4917374387}, 'HRV_Cd': {'0': 0.5082625613}, 'HRV_GI': {'0': 50.9204275534}, 'HRV_HF': {'0': 0.0476104151}, 'HRV_LF': {'0': 0.0512353913}, 'HRV_PI': {'0': 51.9230769231}, 'HRV_SI': {'0': 50.4739872743}, 'HRV_C1a': {'0': 0.4468406576}, 'HRV_C1d': {'0': 0.5531593424}, 'HRV_C2a': {'0': 0.5246154931}, 'HRV_C2d': {'0': 0.4753845069}, 'HRV_CSI': {'0': 1.1687027075}, 'HRV_CVI': {'0': 6.7698454653}, 'HRV_HFn': {'0': 0.4716047707}, 'HRV_HTI': {'0': 4.0384615385}, 'HRV_LFn': {'0': 0.5075119579}, 'HRV_PAS': {'0': 0.3181818182}, 'HRV_PIP': {'0': 0.7333333333}, 'HRV_PSS': {'0': 0.9487179487}, 'HRV_SD1': {'0': 561.061820074}, 'HRV_SD2': {'0': 655.7144681787}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.002108251}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7326142041}, 'HRV_CVNN': {'0': 0.4060602954}, 'HRV_CVSD': {'0': 0.5249516839}, 'HRV_IALS': {'0': 0.75}, 'HRV_LFHF': {'0': 1.0761383036}, 'HRV_LnHF': {'0': -3.0447037374}, 'HRV_SD1a': {'0': 375.0909274876}, 'HRV_SD1d': {'0': 417.3355149503}, 'HRV_SD2a': {'0': 474.9362539732}, 'HRV_SD2d': {'0': 452.102884796}, 'HRV_SDNN': {'0': 610.8693738774}, 'HRV_SDSD': {'0': 793.4612352784}, 'HRV_TINN': {'0': 2400}, 'HRV_IQRNN': {'0': 800}, 'HRV_MCVNN': {'0': 0.36006}, 'HRV_MadNN': {'0': 504.084}, 'HRV_RMSSD': {'0': 789.7273141846}, 'HRV_SDNNa': {'0': 427.9355379152}, 'HRV_SDNNd': {'0': 435.0666331033}, 'HRV_pNN20': {'0': 95.2380952381}, 'HRV_pNN50': {'0': 95.2380952381}, 'HRV_MeanNN': {'0': 1504.380952381}, 'HRV_SD1SD2': {'0': 0.8556495964}, 'HRV_SampEn': {'0': 1.2651088043}, 'HRV_MedianNN': {'0': 1400}, 'HRV_CSI_Modified': {'0': 3065.3410971521}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 63.94, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 11:56:07.691581+00:00,23
147,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,89.3203883495,722.4848190277,66.66,"{'HRV': {'HRV_S': {'0': 1072096.5837366583}, 'HRV_AI': {'0': 49.9854036496}, 'HRV_Ca': {'0': 0.4771046087}, 'HRV_Cd': {'0': 0.5228953913}, 'HRV_GI': {'0': 49.5720399429}, 'HRV_HF': {'0': 0.0404474868}, 'HRV_LF': {'0': 0.0477069582}, 'HRV_PI': {'0': 48.9795918367}, 'HRV_SI': {'0': 49.2363744655}, 'HRV_C1a': {'0': 0.4888134269}, 'HRV_C1d': {'0': 0.5111865731}, 'HRV_C2a': {'0': 0.4701200484}, 'HRV_C2d': {'0': 0.5298799516}, 'HRV_CSI': {'0': 1.2947806799}, 'HRV_CVI': {'0': 6.7372040221}, 'HRV_HFn': {'0': 0.4519529208}, 'HRV_HTI': {'0': 4.9047619048}, 'HRV_LFn': {'0': 0.5330689444}, 'HRV_PAS': {'0': 0.1851851852}, 'HRV_PIP': {'0': 0.640776699}, 'HRV_PSS': {'0': 0.8571428571}, 'HRV_SD1': {'0': 513.385873714}, 'HRV_SD2': {'0': 664.7221106387}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0013404669}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6360126293}, 'HRV_CVNN': {'0': 0.3865402001}, 'HRV_CVSD': {'0': 0.4657399947}, 'HRV_IALS': {'0': 0.6428571429}, 'HRV_LFHF': {'0': 1.1794789235}, 'HRV_LnHF': {'0': -3.2077507682}, 'HRV_SD1a': {'0': 358.9423407184}, 'HRV_SD1d': {'0': 367.0648902624}, 'HRV_SD2a': {'0': 455.7687151575}, 'HRV_SD2d': {'0': 483.8701919478}, 'HRV_SDNN': {'0': 599.6251764058}, 'HRV_SDSD': {'0': 726.0372653371}, 'HRV_TINN': {'0': 2480}, 'HRV_IQRNN': {'0': 950}, 'HRV_MCVNN': {'0': 0.4942}, 'HRV_MadNN': {'0': 711.648}, 'HRV_RMSSD': {'0': 722.4848190277}, 'HRV_SDNNa': {'0': 410.2223334222}, 'HRV_SDNNd': {'0': 429.4572134212}, 'HRV_pNN20': {'0': 92.2330097087}, 'HRV_pNN50': {'0': 89.3203883495}, 'HRV_MeanNN': {'0': 1551.2621359223}, 'HRV_SD1SD2': {'0': 0.7723315736}, 'HRV_SampEn': {'0': 2.4567357728}, 'HRV_MedianNN': {'0': 1440}, 'HRV_CSI_Modified': {'0': 3442.6773855343}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 66.66, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 11:57:07.270159+00:00,24
148,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,87.6288659794,769.4722217208,62.5,"{'HRV': {'HRV_S': {'0': 1222287.6383704825}, 'HRV_AI': {'0': 49.8603083815}, 'HRV_Ca': {'0': 0.4520952981}, 'HRV_Cd': {'0': 0.5479047019}, 'HRV_GI': {'0': 49.3472584856}, 'HRV_HF': {'0': 0.0377375862}, 'HRV_LF': {'0': 0.0512330708}, 'HRV_PI': {'0': 48.3870967742}, 'HRV_SI': {'0': 49.032475237}, 'HRV_C1a': {'0': 0.4651761775}, 'HRV_C1d': {'0': 0.5348238225}, 'HRV_C2a': {'0': 0.4443621221}, 'HRV_C2d': {'0': 0.5556378779}, 'HRV_CSI': {'0': 1.3006457402}, 'HRV_CVI': {'0': 6.7941435295}, 'HRV_HFn': {'0': 0.4219107407}, 'HRV_HTI': {'0': 3.03125}, 'HRV_LFn': {'0': 0.5727918764}, 'HRV_PAS': {'0': 0.2}, 'HRV_PIP': {'0': 0.6494845361}, 'HRV_PSS': {'0': 0.9016393443}, 'HRV_SD1': {'0': 546.9306500507}, 'HRV_SD2': {'0': 711.3630201882}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0004738216}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7743094593}, 'HRV_CVNN': {'0': 0.3854861671}, 'HRV_CVSD': {'0': 0.46860124}, 'HRV_IALS': {'0': 0.6559139785}, 'HRV_LFHF': {'0': 1.357613877}, 'HRV_LnHF': {'0': -3.2770986988}, 'HRV_SD1a': {'0': 373.0443743888}, 'HRV_SD1d': {'0': 399.9973684124}, 'HRV_SD2a': {'0': 474.1980906256}, 'HRV_SD2d': {'0': 530.257972442}, 'HRV_SDNN': {'0': 632.9921309153}, 'HRV_SDSD': {'0': 773.4767429793}, 'HRV_TINN': {'0': 2520}, 'HRV_IQRNN': {'0': 1040}, 'HRV_MCVNN': {'0': 0.3205621622}, 'HRV_MadNN': {'0': 474.432}, 'HRV_RMSSD': {'0': 769.4722217208}, 'HRV_SDNNa': {'0': 426.6297776856}, 'HRV_SDNNd': {'0': 469.6655257069}, 'HRV_pNN20': {'0': 93.8144329897}, 'HRV_pNN50': {'0': 87.6288659794}, 'HRV_MeanNN': {'0': 1642.0618556701}, 'HRV_SD1SD2': {'0': 0.7688488641}, 'HRV_SampEn': {'0': 1.4863778197}, 'HRV_MedianNN': {'0': 1480}, 'HRV_CSI_Modified': {'0': 3700.9251278515}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 62.5, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 11:58:07.456720+00:00,25
149,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,77.2277227723,587.9455757126,78.1,"{'HRV': {'HRV_S': {'0': 779623.1353143427}, 'HRV_AI': {'0': 50.6127558924}, 'HRV_Ca': {'0': 0.5037542591}, 'HRV_Cd': {'0': 0.4962457409}, 'HRV_GI': {'0': 49.9521072797}, 'HRV_HF': {'0': 0.0645908155}, 'HRV_LF': {'0': 0.0345982836}, 'HRV_PI': {'0': 54.0816326531}, 'HRV_SI': {'0': 49.3962722776}, 'HRV_C1a': {'0': 0.4453251562}, 'HRV_C1d': {'0': 0.5546748438}, 'HRV_C2a': {'0': 0.5326728716}, 'HRV_C2d': {'0': 0.4673271284}, 'HRV_CSI': {'0': 1.4214316574}, 'HRV_CVI': {'0': 6.5988548283}, 'HRV_HFn': {'0': 0.6343579622}, 'HRV_HTI': {'0': 4.2083333333}, 'HRV_LFn': {'0': 0.3397959371}, 'HRV_PAS': {'0': 0.1923076923}, 'HRV_PIP': {'0': 0.603960396}, 'HRV_PSS': {'0': 0.85}, 'HRV_SD1': {'0': 417.8346297015}, 'HRV_SD2': {'0': 593.9233702229}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0026316698}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6539877492}, 'HRV_CVNN': {'0': 0.3259947715}, 'HRV_CVSD': {'0': 0.3739452339}, 'HRV_IALS': {'0': 0.612244898}, 'HRV_LFHF': {'0': 0.535653302}, 'HRV_LnHF': {'0': -2.739683053}, 'HRV_SD1a': {'0': 278.8323416454}, 'HRV_SD1d': {'0': 311.1886627729}, 'HRV_SD2a': {'0': 433.4716553128}, 'HRV_SD2d': {'0': 406.0139083053}, 'HRV_SDNN': {'0': 512.5541555545}, 'HRV_SDSD': {'0': 590.907400153}, 'HRV_TINN': {'0': 2040}, 'HRV_IQRNN': {'0': 800}, 'HRV_MCVNN': {'0': 0.2556206897}, 'HRV_MadNN': {'0': 444.78}, 'HRV_RMSSD': {'0': 587.9455757126}, 'HRV_SDNNa': {'0': 364.4483164367}, 'HRV_SDNNd': {'0': 361.7220463116}, 'HRV_pNN20': {'0': 90.099009901}, 'HRV_pNN50': {'0': 77.2277227723}, 'HRV_MeanNN': {'0': 1572.2772277228}, 'HRV_SD1SD2': {'0': 0.7035160606}, 'HRV_SampEn': {'0': 1.1166307942}, 'HRV_MedianNN': {'0': 1740}, 'HRV_CSI_Modified': {'0': 3376.8859220595}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 78.1, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 11:59:08.401439+00:00,26
150,6D18B021,b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747,hrv,,84.7058823529,860.9241988645,76.32,"{'HRV': {'HRV_S': {'0': 1716776.3055194975}, 'HRV_AI': {'0': 48.9797539238}, 'HRV_Ca': {'0': 0.5313820736}, 'HRV_Cd': {'0': 0.4686179264}, 'HRV_GI': {'0': 48.683127572}, 'HRV_HF': {'0': 0.0118065307}, 'HRV_LF': {'0': 0.0411504335}, 'HRV_PI': {'0': 53.6585365854}, 'HRV_SI': {'0': 47.8354689375}, 'HRV_C1a': {'0': 0.5065917122}, 'HRV_C1d': {'0': 0.4934082878}, 'HRV_C2a': {'0': 0.5430561132}, 'HRV_C2d': {'0': 0.4569438868}, 'HRV_CSI': {'0': 1.457467524}, 'HRV_CVI': {'0': 6.9416838206}, 'HRV_HFn': {'0': 0.2201339423}, 'HRV_HTI': {'0': 2.5757575758}, 'HRV_LFn': {'0': 0.7672539374}, 'HRV_PAS': {'0': 0.1666666667}, 'HRV_PIP': {'0': 0.5411764706}, 'HRV_PSS': {'0': 0.8260869565}, 'HRV_SD1': {'0': 612.325683275}, 'HRV_SD2': {'0': 892.4447974976}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0006764308}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6989735593}, 'HRV_CVNN': {'0': 0.4141250051}, 'HRV_CVSD': {'0': 0.4662242412}, 'HRV_IALS': {'0': 0.5609756098}, 'HRV_LFHF': {'0': 3.4853958889}, 'HRV_LnHF': {'0': -4.4391024542}, 'HRV_SD1a': {'0': 435.8926583903}, 'HRV_SD1d': {'0': 430.1834856492}, 'HRV_SD2a': {'0': 657.6634639892}, 'HRV_SD2d': {'0': 603.2714850831}, 'HRV_SDNN': {'0': 764.7183623201}, 'HRV_SDSD': {'0': 865.9592858768}, 'HRV_TINN': {'0': 4320}, 'HRV_IQRNN': {'0': 960}, 'HRV_MCVNN': {'0': 0.2015184466}, 'HRV_MadNN': {'0': 415.128}, 'HRV_RMSSD': {'0': 860.9241988645}, 'HRV_SDNNa': {'0': 557.9084340216}, 'HRV_SDNNd': {'0': 523.9247637017}, 'HRV_pNN20': {'0': 90.5882352941}, 'HRV_pNN50': {'0': 84.7058823529}, 'HRV_MeanNN': {'0': 1846.5882352941}, 'HRV_SD1SD2': {'0': 0.6861216346}, 'HRV_SampEn': {'0': 0.9404854605}, 'HRV_MedianNN': {'0': 2060}, 'HRV_CSI_Modified': {'0': 5202.8372373396}}, 'mode': 'hrv', 'uuid': 'b4ebaf2e-bee8-4b3d-81d4-1ccb4c67c747', 'device': '6D18B021', 'hr_mean': 76.32, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-26 12:00:07.355657+00:00,27
